"database_identifier"	"chemical_formula"	"smiles"	"inchi"	"metabolite_identification"	"mass_to_charge"	"fragmentation"	"modifications"	"charge"	"retention_time"	"taxid"	"species"	"database"	"database_version"	"reliability"	"uri"	"search_engine"	"search_engine_score"	"smallmolecule_abundance_sub"	"smallmolecule_abundance_stdev_sub"	"smallmolecule_abundance_std_error_sub"	"LA1777 LVS01 hydrophilic"	"LA1777 LVS02 hydrophilic"	"LA1777 LVS03 hydrophilic"	"LA1777 TRI01 hydrophilic"	"LA1777 TRI02 hydrophilic"	"LA1777 TRI03 hydrophilic"	"LA4024 LVS01 hydrophilic"	"LA4024 LVS02 hydrophilic"	"LA4024 LVS03 hydrophilic"	"LA4024 TRI01 hydrophilic"	"LA4024 TRI02 hydrophilic"	"LA4024 TRI03 hydrophilic"
""	""	""	""	""	"85.0052"	""	""	""	"21.51"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"156.5996558019"	"149.9636700034"	"114.8490431829"	"344.7726816163"	"344.0492242799"	"270.7451153519"	"124.3550467595"	"51.5721322486"	"121.1048396727"	"171.9169785743"	"183.5151855664"	"171.2891928474"
""	""	""	""	""	"87.0457"	""	""	""	"20.02"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"2.1181689691"	"3.9338152533"	"5.8570234552"	"0"	"0"	"0"	"7.1683996838"	"9.0054817034"	"9.9134387225"	"0"	"0"	"0"
""	""	""	""	""	"87.0459"	""	""	""	"4.18"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"2.7963591842"	"1.2594011611"	"4.8888743722"	"18.5854702068"	"784.4268020831"	"20.4615817034"	"4.9842991118"	"5.0275608013"	"9.0301931163"	"10.223320876"	"9.5602595227"	"8.132468273"
""	""	""	""	""	"87.0459"	""	""	""	"16.23"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"1.4865663833"	"0.3244625085"	"0"	"0"	"0"	"0"	"2.9972852053"	"0"	"0"	"0"	"8.8701927401"	"10.2175423886"
""	""	""	""	""	"87.0462"	""	""	""	"5.84"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"351.084346051"	"398.444776384"	"409.4379866457"	"1233.5898033658"	"247.537894715"	"1435.9241589568"	"438.6121791282"	"529.9216796279"	"562.7062608468"	"578.7951989283"	"595.5338347232"	"550.0300849878"
""	""	""	""	""	"94.9818"	""	""	""	"7.75"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"1.0653926742"	"1.4725673504"	"2.9929004256"	"9.1017844982"	"11.4839166627"	"0"	"0"	"0"	"0"	"2.1867276511"	"0"	"0"
""	""	""	""	""	"116.0179"	""	""	""	"4.47"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.2852108303"	"0.2353357337"	"0"	"0"	"0"
""	""	""	""	""	"116.9289"	""	""	""	"4.41"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"26.3987825791"	"31.7595659597"	"27.7765736365"	"121.3476682964"	"89.2679945867"	"104.8465700078"	"27.5308302618"	"41.2169552401"	"40.6187014366"	"37.8609370625"	"42.2921167487"	"39.7941137722"
""	""	""	""	""	"121.0297"	""	""	""	"6.09"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0.211157186"	"0"	"0.5097839342"	"87.5409463294"	"88.1997043925"	"77.1387473085"	"0.8579188594"	"0"	"0"	"1.2621462313"	"3.0714898331"	"2.5736009635"
""	""	""	""	""	"121.0301"	""	""	""	"11.25"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"3.6286850649"	"0.7582348244"	"0"	"47.5364742422"	"7.2898659491"	"8.0324094098"	"0"	"0.7164414816"	"0"	"59.5177678456"	"9.4859410911"	"11.4884579684"
""	""	""	""	""	"128.0357"	""	""	""	"3.09"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"21.6740395642"	"31.8252813802"	"27.8389254093"	"141.3111424984"	"119.51478406"	"151.7948057418"	"38.5432455888"	"50.0315724855"	"55.3420828669"	"213.3448725516"	"140.4534107214"	"190.6896131916"
""	""	""	""	""	"130.0879"	""	""	""	"0.81"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"72.8619790687"	"80.8927458183"	"86.5602679723"	"210.7947415875"	"275.2261735443"	"221.5399853269"	"76.1393954198"	"114.152097771"	"99.7709953319"	"104.1922637313"	"77.5714898708"	"91.1208503589"
""	""	""	""	""	"132.0308"	""	""	""	"1.72"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"544.2907521553"	"546.0102039481"	"622.2583097023"	"1496.0320494229"	"1623.5882293013"	"1679.5956719191"	"768.7894476133"	"1102.1783102784"	"1085.0627524118"	"625.332529177"	"675.690384848"	"710.2830747328"
""	""	""	""	""	"133.0148"	""	""	""	"8.25"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"3295.593692905"	"3523.8662390703"	"3774.633136359"	"13729.0582203327"	"15838.1793502578"	"15500.6301001498"	"3941.3669894642"	"5816.7378007417"	"4535.1634576248"	"4960.5609692423"	"4930.3312788656"	"5437.5495439281"
""	""	""	""	""	"133.0512"	""	""	""	"4.82"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"156.7039776565"	"27.830807897"	"42.9793715304"	"49.8169431121"	"7.571070804"	"6.9496560084"	"7.3148361833"
""	""	""	""	""	"133.0512"	""	""	""	"4.07"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"81.9783053648"	"78.3453016566"	"68.7586908654"	"241.9668642202"	"220.4914750909"	"124.9856484564"	"111.2852869434"	"139.859635095"	"168.3516042795"	"57.0998812256"	"60.7390853853"	"59.7967705495"
""	""	""	""	""	"134.8951"	""	""	""	"2.66"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"25.9240850897"	"27.7920642811"	"26.7670186516"	"215.0170304721"	"176.1530022872"	"197.7041380746"	"7.1396535109"	"8.9047783881"	"8.6882979066"	"79.5855259934"	"87.3338204428"	"81.6381598054"
""	""	""	""	""	"135.03"	""	""	""	"9.77"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"38.0106694806"	"36.9024353399"	"41.832715498"	"252.5333261131"	"274.9050025653"	"289.443708721"	"48.8472835027"	"60.3765796821"	"65.8131137081"	"136.4494132283"	"162.2888209663"	"144.1439488579"
""	""	""	""	""	"136.077"	""	""	""	"0.56"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"374.7509024197"	"111.809422916"	"351.2237423345"	"0"	"0"	"0"	"138.6444812272"	"143.9038097445"	"150.2184568976"
""	""	""	""	""	"136.8921"	""	""	""	"2.6"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"8.2988207"	"9.3316364521"	"8.3474534438"	"71.6196504751"	"64.0462394944"	"64.0347817787"	"1.6278327805"	"0"	"1.8482010892"	"29.5978869974"	"30.8428575441"	"30.1853275655"
""	""	""	""	""	"137.0247"	""	""	""	"4.02"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0.2349763782"	"0"	"8.5116094216"	"0"	"9.4914737501"	"3.7845445956"	"4.078984019"	"5.1552605525"	"11.5741757741"	"20.5658500995"	"15.3767644309"
""	""	""	""	""	"139.052"	""	""	""	"21.5"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"63.1560324461"	"62.3296951405"	"46.1191762815"	"159.4443737116"	"166.9147201051"	"167.2648293631"	"57.7056590797"	"27.2609307694"	"51.5251261798"	"60.0710899895"	"63.7369805584"	"74.4110748466"
""	""	""	""	""	"141.0929"	""	""	""	"13.93"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"260.3972570905"	"226.6615427368"	"223.7530985936"	"723.0587389236"	"971.1828016697"	"754.8348032442"	"288.5505570689"	"274.2058283341"	"287.3618847727"	"330.9447056841"	"337.7162853919"	"344.5656617058"
""	""	""	""	""	"142.0514"	""	""	""	"9.65"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"5.1290110171"	"6.6821940488"	"5.8700738087"	"18.8205647289"	"20.598336987"	"26.9595406109"	"26.3825037027"	"26.4968320016"	"29.2134882572"	"56.0716212528"	"47.6692407448"	"52.4163942189"
""	""	""	""	""	"143.1083"	""	""	""	"13.23"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"25.0673393965"	"21.9293248203"	"19.8371279109"	"157.8867849551"	"217.7686246714"	"154.0978567941"	"42.3226617352"	"28.131865351"	"36.4724651949"	"47.875940717"	"46.7309681922"	"65.8965785174"
""	""	""	""	""	"144.0457"	""	""	""	"4.3"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0.377789078"	"0.4637423735"	"0.2487035675"	"0"	"0"	"0"	"0.3296194132"	"0.3706545975"	"0.8410176389"	"0"	"0.4676476049"	"0"
""	""	""	""	""	"144.1033"	""	""	""	"1.55"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"35.208785265"	"22.5528917815"	"37.4813682155"	"0"	"0"	"0"	"1.9721558179"	"1.5959702516"	"2.1545053228"
""	""	""	""	""	"145.015"	""	""	""	"9.75"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"200.8488718978"	"220.2247660285"	"243.6605558035"	"108.8405379675"	"162.76737586"	"145.4256846492"	"114.7423044472"	"166.1795278016"	"141.896280159"	"151.9112476485"	"177.9714377628"	"162.7551484604"
""	""	""	""	""	"145.0513"	""	""	""	"20.18"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"5.8627271768"	"4.7036366108"	"4.8045917492"	"16.6011739494"	"15.8532110372"	"17.8991033619"	"6.3439109736"	"5.2611449003"	"6.5579010333"	"6.9137225989"	"6.4452529272"	"6.7727331675"
""	""	""	""	""	"147.0668"	""	""	""	"7.25"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"3.448341854"	"3.5594285623"	"3.4123045518"	"47.6874129216"	"57.4211522153"	"61.468855779"	"5.3519181336"	"6.9393185562"	"7.7083046633"	"4.6016873361"	"4.2174163249"	"5.1771496046"
""	""	""	""	""	"148.044"	""	""	""	"0.75"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"2.8930906837"	"1.5013846642"	"4.0296415173"	"3.8804907548"	"7.4935518709"	"4.5464114139"	"5.910113786"	"10.1127064176"	"9.579327172"	"2.8855223485"	"0"	"2.7095628689"
""	""	""	""	""	"149.0457"	""	""	""	"7.1"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"2.6085791731"	"2.1429531556"	"1.7293114411"	"0.5605837371"	"0"	"0.5557049891"	"3.6641232419"	"4.9286449777"	"4.9468403504"
""	""	""	""	""	"149.9945"	""	""	""	"19.21"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"70.3199367275"	"58.0637599211"	"61.8931412869"	"63.3506697509"	"68.7619575382"	"64.2720889994"
""	""	""	""	""	"149.9946"	""	""	""	"14.74"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"187.7934445417"	"193.5105354574"	"190.0540239192"	"585.1721168461"	"550.5133836789"	"549.1465174166"	"246.2764491566"	"257.5413271936"	"254.9882730078"	"286.6713882829"	"297.8308111986"	"305.2026002215"
""	""	""	""	""	"149.9949"	""	""	""	"20.04"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"92.9226393241"	"90.4307784755"	"99.8674659868"	"191.0050915596"	"149.8090729678"	"199.7443120282"	"51.523004358"	"46.4564752648"	"51.4158179895"	"12.4273867386"	"19.8352736836"	"22.7781811565"
""	""	""	""	""	"149.9959"	""	""	""	"21.42"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"74.6210123822"	"105.7639992048"	"106.869347232"	"188.7362164662"	"221.8362872762"	"258.7245066363"	"121.1522766202"	"86.42125109"	"92.6571107635"	"128.3994337612"	"88.337292852"	"95.8171365863"
""	""	""	""	""	"149.9964"	""	""	""	"15.92"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"10.565186981"	"18.8665436623"	"17.2937608303"	"0"	"0"	"0"	"0"	"0"	"0"
""	""	""	""	""	"154.087"	""	""	""	"6.34"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0.2302369014"	"0"	"0"	"4.1610954399"	"0"	"0"	"0.4099736855"	"6.1681797335"	"3.556279021"	"5.9659869799"
""	""	""	""	""	"156.1032"	""	""	""	"15.2"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"10.3834525087"	"7.6018577232"	"0"	"0"	"0"	"0"	"0"	"0"
""	""	""	""	""	"156.1039"	""	""	""	"8.23"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"5.6878530152"	"0"	"0.7575071686"	"16.4037804855"	"27.1799548228"	"0"	"0"	"0"	"0"	"0"	"4.6207084798"	"4.4338942211"
""	""	""	""	""	"156.1041"	""	""	""	"18.24"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"5.4465453024"	"6.4197262661"	"5.9474587295"	"18.0090341353"	"35.0831218232"	"7.5459666718"	"6.7793342381"	"4.4857999523"	"2.7679272222"	"9.241070368"	"7.4272543749"	"3.7230881535"
""	""	""	""	""	"156.1044"	""	""	""	"19.98"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"6.7872859383"	"5.9652958079"	"8.8428474082"	"0"	"0"	"10.8010600384"	"12.8815227238"	"0"	"12.26596087"	"4.5751563509"	"6.9258085496"	"5.3044923537"
""	""	""	""	""	"158.0466"	""	""	""	"4.2"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"11.5146713048"	"12.888512745"	"13.0031268576"	"59.8458252455"	"24.7731746588"	"82.7226452361"	"19.3987454416"	"29.0152324781"	"26.0028569295"	"14.7092558519"	"11.7582658746"	"14.7346742765"
""	""	""	""	""	"159.1032"	""	""	""	"8.59"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"185.8273941765"	"171.7466849212"	"178.7942307875"	"841.8848711745"	"1682.8824165172"	"698.7691090519"	"199.7756538446"	"223.9465208371"	"233.1945471757"	"270.1445213436"	"276.6941369948"	"261.7286699695"
""	""	""	""	""	"159.1035"	""	""	""	"15.51"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"9.2202227241"	"7.7894343238"	"10.8899830901"	"32.4549452703"	"32.0634225257"	"42.5618322272"	"0"	"0.9300815041"	"2.8911749292"	"0"	"16.0190895924"	"8.1069634677"
""	""	""	""	""	"159.1035"	""	""	""	"21.45"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"5.7297419785"	"0"	"10.6185475686"	"3.1622852154"	"0"	"0"	"4.6615380879"	"0"	"3.7386711434"
""	""	""	""	""	"159.1037"	""	""	""	"10.69"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"909.3265881928"	"720.4811235584"	"753.9588589035"	"2776.631663975"	"3561.2157835996"	"2756.9012405281"	"798.2878357905"	"860.6665957681"	"957.324148087"	"1087.9584577716"	"1084.9580307536"	"1121.4223532771"
""	""	""	""	""	"160.0077"	""	""	""	"4.47"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0.5073832536"	"0.5289932697"	"0.308954527"	"0.7966902919"	"1.2648414848"	"0"	"2.1909164451"	"3.3551559779"	"3.2327011594"	"1.181292012"	"1.0742915867"	"1.168653867"
""	""	""	""	""	"160.062"	""	""	""	"3.54"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"23.5421072696"	"10.0526407778"	"8.5674494977"	"70.6228731718"	"347.9664279106"	"83.3308559611"	"54.1185348665"	"88.8733796204"	"76.2468840382"	"60.5401738722"	"51.8544436392"	"58.3088807097"
""	""	""	""	""	"163.0253"	""	""	""	"8.17"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"16.2825720319"	"16.1757698013"	"16.1982267986"	"93.6496935393"	"64.3823394202"	"78.117734149"	"46.4121616007"	"61.3007662093"	"57.368365452"	"64.1597407678"	"32.6679512835"	"49.5245670992"
""	""	""	""	""	"163.0403"	""	""	""	"6.32"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"15.0773521172"	"18.2735506713"	"21.8606728148"	"1614.3194400278"	"1560.7224647264"	"1767.7863486727"	"20.6668898614"	"27.4075562288"	"23.1760193401"	"483.6243413059"	"454.7409750088"	"484.9420297992"
""	""	""	""	""	"163.0407"	""	""	""	"10.45"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"3.3881769401"	"3.1927533911"	"4.6235157715"	"24.0013667515"	"22.6054241783"	"25.0229432171"	"1.8180235768"	"2.126071422"	"2.5690567304"	"0"	"0"	"0"
""	""	""	""	""	"163.0616"	""	""	""	"3.14"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"3.2723072531"	"3.6125566434"	"3.3217590416"	"36.6159948191"	"45.8589146908"	"44.1228622781"	"16.5379260625"	"22.4257539564"	"28.3061732777"	"24.8190123705"	"19.6252712386"	"22.8974280737"
""	""	""	""	""	"164.0158"	""	""	""	"15.99"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.3496258373"	"6.5202544987"	"9.0524609052"	"8.1573095286"
""	""	""	""	""	"164.072"	""	""	""	"2.36"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"5.7105553426"	"5.3048555511"	"8.0583272695"	"119.863224657"	"124.9945791144"	"117.940710541"	"8.2365038771"	"12.8290234357"	"9.6329762173"	"8.357392335"	"15.0467309987"	"10.9477004964"
""	""	""	""	""	"164.0722"	""	""	""	"1.38"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"280.4237282087"	"264.2596557283"	"311.4086806266"	"764.964908227"	"864.5158122357"	"837.2366636767"	"191.9628129509"	"276.8143134938"	"294.6887522806"	"294.4349069107"	"273.0582005572"	"293.2847454022"
""	""	""	""	""	"164.0725"	""	""	""	"4.35"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0.8632105828"	"0.5688138769"	"0.6451254205"	"28.5401681312"	"21.9183613483"	"31.5668034374"	"0"	"0"	"0"	"7.153852089"	"5.2620392335"	"7.1862941493"
""	""	""	""	""	"165.0203"	""	""	""	"11.25"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"41.5585672376"	"4.3633304182"	"4.9746315895"	"622.9802368279"	"46.9875104445"	"99.0783874254"	"8.2668884101"	"8.8645454771"	"6.9820144587"	"802.1748768348"	"123.7530304542"	"122.8258280594"
""	""	""	""	""	"165.0408"	""	""	""	"2.16"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"416.8892678041"	"389.5437038482"	"439.6875565003"	"1049.1562233832"	"1109.3813100256"	"1265.0620539386"	"465.313729536"	"643.5271995975"	"687.8774816842"	"543.3398261531"	"481.7922515788"	"573.9181559288"
""	""	""	""	""	"165.98"	""	""	""	"14.23"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"19.3755183673"	"21.2141884956"	"41.4252182453"	"17.9176301884"	"18.2235032992"	"65.9550717002"	"74.4419114462"	"40.6429490891"	"28.4947229708"	"53.7638813432"	"29.38243257"	"46.7144772132"
""	""	""	""	""	"166.0273"	""	""	""	"6.09"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"83.6779856144"	"46.1447292701"	"66.2632440266"	"0.5438824983"	"1.0321846229"	"0"	"0"	"0"	"2.330087508"
""	""	""	""	""	"166.0279"	""	""	""	"7.72"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"1.5644170288"	"0"	"1.3962691888"	"0"	"0"	"0"	"0"	"0"	"0"
""	""	""	""	""	"166.9761"	""	""	""	"13"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"135.4126868672"	"150.4848903047"	"162.3509652141"	"93.0614959028"	"118.19884795"	"113.4996686663"	"144.9150930093"	"180.4058102554"	"179.7987859259"	"73.5377850917"	"66.5738539077"	"74.9280140353"
""	""	""	""	""	"167.0217"	""	""	""	"2.87"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"1.3680339586"	"1.038949295"	"1.5483752819"	"13.1100088134"	"42.3191295979"	"14.7091559001"	"46.3358385691"	"69.4534129931"	"62.6444357694"	"1984.729753811"	"2041.5919815609"	"2145.2916753782"
""	""	""	""	""	"167.0348"	""	""	""	"4.77"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0.2713932335"	"0.3598059284"	"0"	"0"	"0"	"2.3319479008"	"3.2048798159"	"3.6292113375"	"8.7490943302"	"10.8335760782"	"11.2736169883"
""	""	""	""	""	"171.1399"	""	""	""	"18.98"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"24.8474229703"	"26.4011223337"	"26.1100023295"	"62.8590734381"	"74.0652208041"	"69.1009403171"	"29.8604825816"	"24.9812566423"	"27.9768907903"	"28.7101658028"	"31.7547631658"	"27.2701671272"
""	""	""	""	""	"172.0257"	""	""	""	"1.07"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"10.2213423958"	"1.6072459111"	"1.9945322088"	"7.635014577"	"89.2897727794"	"6.2629084838"	"0.7738527444"	"1.8263879975"	"1.1769544543"	"0.9833293106"	"1.2917700389"	"0.8828059786"
""	""	""	""	""	"173.0097"	""	""	""	"0.56"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"50.486715412"	"27.0216868653"	"20.2553967465"	"73.8007889654"	"188.2130353971"	"130.4862976074"	"47.5167802032"	"46.0089225327"	"67.5145455621"	"152.1807398188"	"223.3021067606"	"207.417067626"
""	""	""	""	""	"173.0103"	""	""	""	"2.53"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"55.445663415"	"50.561772717"	"70.0417596443"	"76.4520630801"	"78.7395681654"	"64.2728934611"	"82.385585139"	"134.0789888771"	"117.1798046349"	"8.1735649659"	"3.104505931"	"2.1336720579"
""	""	""	""	""	"173.0826"	""	""	""	"11.7"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"10.4136402511"	"7.8469194535"	"9.074730937"	"21.789724307"	"35.6754123716"	"34.8656306589"	"9.8786062856"	"13.14772835"	"10.6285720417"	"10.8230206907"	"9.8646042758"	"8.462580219"
""	""	""	""	""	"174.0778"	""	""	""	"4.05"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"10.8534828609"	"15.1207052398"	"14.4665644317"	"45.6170404764"	"6.9767622123"	"54.0190899282"	"51.9247934201"	"65.8784457813"	"75.6062749153"	"111.7071819764"	"151.7126043659"	"133.1108545404"
""	""	""	""	""	"175.0255"	""	""	""	"2.55"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"818.1541949329"	"851.4452396444"	"1052.3593108053"	"1067.650291615"	"1311.5641131437"	"1083.0025948976"	"2637.077291795"	"4124.9440172474"	"3739.0490552624"	"58.2725859681"	"0.8219264499"	"0"
""	""	""	""	""	"175.0619"	""	""	""	"10.86"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"93.5577432073"	"93.8087142777"	"109.6345992094"	"262.074469803"	"279.5175215355"	"298.9344489306"	"171.9459765554"	"224.2567070659"	"211.9693424871"	"51.6188308382"	"19.3794983692"	"52.105111256"
""	""	""	""	""	"175.0982"	""	""	""	"8.04"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"50.735100062"	"44.6076015607"	"45.906323376"	"173.6720723317"	"208.1317872929"	"206.3307941408"	"33.784583129"	"29.1876476856"	"35.8052045323"	"71.5107856176"	"77.6312417164"	"85.8820341388"
""	""	""	""	""	"175.5371"	""	""	""	"9.66"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"5.9654972295"	"1.7273915671"	"0"	"5.55667196"	"0"	"0"	"0"	"0"	"2.6662088242"	"0"	"0"
""	""	""	""	""	"176.0409"	""	""	""	"9.19"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"104.7522671475"	"117.9345673388"	"118.6258704015"	"170.3604275123"	"205.5672136465"	"201.1311896762"	"75.9209860596"	"104.9246096577"	"81.7203770153"	"290.2978932737"	"257.695830142"	"280.4934606028"
