"database_identifier"	"chemical_formula"	"smiles"	"inchi"	"metabolite_identification"	"mass_to_charge"	"fragmentation"	"modifications"	"charge"	"retention_time"	"taxid"	"species"	"database"	"database_version"	"reliability"	"uri"	"search_engine"	"search_engine_score"	"smallmolecule_abundance_sub"	"smallmolecule_abundance_stdev_sub"	"smallmolecule_abundance_std_error_sub"	"LA1777 LVS01 semi-polar"	"LA1777 LVS02 semi-polar"	"LA1777 LVS03 semi-polar"	"LA1777 TRI01 semi-polar"	"LA1777 TRI02 semi-polar"	"LA1777 TRI03 semi-polar"	"LA4024 LVS01 semi-polar"	"LA4024 LVS02 semi-polar"	"LA4024 LVS03 semi-polar"	"LA4024 TRI01 semi-polar"	"LA4024 TRI02 semi-polar"	"LA4024 TRI03 semi-polar"
""	""	""	""	""	"559.2542"	""	""	""	"9.14"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"642.8862526417"	"487.3542391753"	"890.2804563141"	"4822.4561293411"	"4903.0401839352"	"5131.5010539246"	"0"	"0"	"0"	"258.5195480227"	"216.9437613821"	"161.3461391739"
""	""	""	""	""	"559.2549"	""	""	""	"10.04"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"1017.7307629317"	"1151.2251744521"	"1124.7113792896"	"6809.1719143677"	"6613.5360498047"	"8389.4064950562"	"0"	"0"	"0"	"39.6464789518"	"0"	"23.651139106"
""	""	""	""	""	"559.2955"	""	""	""	"10.09"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"14.5341298532"	"0"	"0"	"742.1634367625"	"592.3463548632"	"840.114777927"
""	""	""	""	""	"559.3116"	""	""	""	"12.75"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"258.5288736725"	"218.2913581276"	"314.807464695"	"101.7844633198"	"109.6630551577"	"88.7545269775"	"556.8314571762"	"512.945929718"	"246.9147650337"	"48.9403154691"	"40.3577803485"	"43.7286710342"
""	""	""	""	""	"559.3118"	""	""	""	"8.23"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"38.9797423172"	"515.9642722321"	"490.2048677063"	"447.1880049133"	"18.0590172791"	"0"	"0"	"3320.5569306691"	"4630.8436071436"	"3622.8546030474"
""	""	""	""	""	"561.196"	""	""	""	"5.99"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"30.7684848595"	"31.8677500725"	"37.4009735107"	"16.3614732695"	"0"	"0"	"0"	"0"	"0"
""	""	""	""	""	"561.2548"	""	""	""	"7.36"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"42.5252010989"	"0"	"69.9532871819"	"99.221697855"	"0"	"140.7259573746"	"81.4181971264"	"68.4148063517"	"2106.6758742929"	"4120.238451759"	"4353.2312754027"
""	""	""	""	""	"561.2903"	""	""	""	"13.5"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"219.7657331967"	"218.3512707329"	"331.3473306274"	"394.844602356"	"416.0500009155"	"0"	"0"	"0"	"0"	"0"	"0"
""	""	""	""	""	"561.2916"	""	""	""	"10.09"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"71.9371055984"	"61.9087566948"	"38.4883651018"	"4670.6828607178"	"3111.1822946167"	"4300.1179349772"
""	""	""	""	""	"561.3266"	""	""	""	"13.67"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"50.3554525042"	"36.9986214685"	"42.9776285696"	"0"	"0"	"0"	"98.7086784244"	"87.7876186037"	"61.3291343123"	"0"	"0"	"0"
""	""	""	""	""	"561.3302"	""	""	""	"12.56"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"471.142721653"	"537.2105152297"	"447.4717304802"	"460.2789024639"	"632.078447504"	"488.8651455212"	"729.1116969013"	"831.4283678484"	"339.2734374428"	"667.2409598541"	"888.9897552625"	"769.8024020588"
""	""	""	""	""	"561.3811"	""	""	""	"18.58"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"104.4780079365"	"89.4994142389"	"53.2638367987"	"128.8672176933"	"71.148583231"	"93.7048283625"	"161.70467628"	"213.3074882698"	"88.6386138725"	"46.4406296682"	"70.1131633679"	"22.6574329424"
""	""	""	""	""	"562.1919"	""	""	""	"5.62"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"286.674800911"	"321.2172375166"	"388.2199176979"	"6.9216935349"	"10.8754075241"	"11.8348939705"	"285.2022340584"	"342.5160716629"	"166.0809115338"	"0"	"0"	"0"
""	""	""	""	""	"563.175"	""	""	""	"5.9"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"374.7800687122"	"425.0023141277"	"471.7642630613"	"22.4330524254"	"23.2672603035"	"19.7979787636"	"105.8229666471"	"142.1500852203"	"41.7229300022"	"0"	"0"	"0"
""	""	""	""	""	"563.2307"	""	""	""	"12.84"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"1332.7667474365"	"1416.7294915772"	"661.0530033875"	"0"	"0"	"0"	"6.761564635"	"0"	"0"
""	""	""	""	""	"563.2485"	""	""	""	"8.14"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"20.2747951889"	"0"	"50.5761017936"	"1159.4915227771"	"1105.4183808136"	"2582.6077203941"	"85.4535563409"	"53.6298290586"	"20.4130510259"	"520.9567582989"	"853.3935796865"	"1892.5935598119"
""	""	""	""	""	"563.2485"	""	""	""	"9.04"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"318.9515924728"	"231.513346653"	"206.6724428511"	"3060.8562689209"	"2744.1681213379"	"2276.9340234375"	"11.181831634"	"0"	"0"	"41.9050829744"	"0"	"0"
""	""	""	""	""	"563.3064"	""	""	""	"6.82"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"608.8045674205"	"660.5138181353"	"751.6920138457"	"8456.1060953856"	"7245.0753130388"	"9261.8551690722"	"0"	"0"	"0"	"0"	"0"	"0"
""	""	""	""	""	"563.3065"	""	""	""	"7.72"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"488.9329758644"	"561.8008325243"	"462.5768789864"	"3700.3105926514"	"3795.8163648033"	"4607.5228396607"	"0"	"0"	"0"	"0"	"0"	"0"
""	""	""	""	""	"563.3344"	""	""	""	"17.65"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"106.6313902485"	"63.33153862"	"44.2400682783"	"73.4001854992"	"16.6922650909"	"110.5365773201"	"81.7283173275"	"83.8668221474"	"58.8433723807"	"512.6811454678"	"497.9753415744"	"589.4423353553"
""	""	""	""	""	"564.2075"	""	""	""	"5.99"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"29.1954802823"	"36.1795757532"	"101.6388437629"	"0"	"0"	"0"	"237.7985293293"	"204.6755303669"	"112.5165711498"	"0"	"0"	"0"
""	""	""	""	""	"564.3296"	""	""	""	"12.56"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"1054.4059731895"	"1297.7035482431"	"1187.4856306565"	"1111.5722956944"	"1417.1405767036"	"1062.0159499836"	"1646.9934547806"	"1920.0041823387"	"908.5181245422"	"1732.8793407949"	"1909.8356821474"	"1752.8088789368"
""	""	""	""	""	"564.3433"	""	""	""	"17.18"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"514.0295740521"	"262.1629877639"	"322.2933928299"	"106.4543579865"	"95.8972901917"	"112.7664800262"	"457.4680229795"	"407.3976197815"	"247.5579814976"	"732.171725359"	"689.2931697639"	"655.9063830535"
""	""	""	""	""	"564.4029"	""	""	""	"18.6"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"18.7178282988"	"11.2982230091"	"19.2310314083"	"0"	"0"	"0"	"291.2298946309"	"104.3622029638"	"157.4356151501"
""	""	""	""	""	"565.1658"	""	""	""	"5.42"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"22.6477418923"	"0"	"46.5226978254"	"0"	"0"	"0"	"128.1838852263"	"122.3541056836"	"47.6017704487"	"0"	"0"	"0"
""	""	""	""	""	"565.1909"	""	""	""	"5.62"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"3297.2456967545"	"4118.0842490387"	"4945.8199620533"	"0"	"22.0644744301"	"33.6026936698"	"2803.779146533"	"3318.772607646"	"1475.5480321455"	"0"	"0"	"0"
""	""	""	""	""	"565.2486"	""	""	""	"9.15"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"31983.3"	"37797.6"	"33496.9"	"12010.8"	"12012.9"	"12956.5"	"8.3"	"0"	"0"	"223.4"	"96.8"	"137.1"
""	""	""	""	""	"565.2496"	""	""	""	"11.81"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"421.5895163155"	"427.6399612904"	"339.3490481901"	"3572.8482148552"	"3639.8533575249"	"3733.1196303558"	"0"	"0"	"0"	"14.6635505756"	"12.3457738968"	"0"
""	""	""	""	""	"565.25"	""	""	""	"10.26"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"3760.3253186035"	"3785.5568875122"	"3905.5389419556"	"6035.0483935547"	"7005.5814746094"	"7108.1553704834"	"0"	"0"	"0"	"105.1117073973"	"86.8793352572"	"77.540003411"
""	""	""	""	""	"565.2504"	""	""	""	"15.47"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"217.0993971586"	"171.8585213804"	"162.4957557201"	"1271.7596539307"	"878.4486251259"	"1031.3142850113"	"0"	"0"	"0"	"39.36338202"	"0"	"0"
""	""	""	""	""	"565.2506"	""	""	""	"16.55"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"162.0604091835"	"132.0423780823"	"43.7629533005"	"0"	"0"	"0"	"0"	"0"	"0"
""	""	""	""	""	"565.2631"	""	""	""	"8.06"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"175.2348809052"	"170.2864536095"	"139.6502697372"	"273.8874179077"	"297.2650075722"	"348.8854067993"	"0"	"0"	"6.5759778577"	"0"	"0"	"0"
""	""	""	""	""	"565.2843"	""	""	""	"11.02"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"172.9556337738"	"148.8571428299"	"0"	"666.5574877167"	"884.205333252"	"612.898727417"	"0"	"0"	"0"	"7.6877385767"	"5.8735267464"	"0"
""	""	""	""	""	"565.2849"	""	""	""	"10.26"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"795.1976797485"	"536.7794235992"	"1041.6275582504"	"3201.3273489952"	"3001.8787871552"	"2236.3146020317"	"0"	"0"	"0"	"22.1475098523"	"0"	"0"
""	""	""	""	""	"565.2878"	""	""	""	"13.88"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"2966.2704095459"	"402.2105001831"	"356.1889608765"	"0"	"0"	"0"	"0"	"0"	"0"
""	""	""	""	""	"565.3003"	""	""	""	"8.37"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"51.5040386868"	"481.1238243723"	"223.3378734493"	"11.7720023704"	"115.9455899731"	"58.7680835231"	"224.1328658549"
""	""	""	""	""	"565.3381"	""	""	""	"7.94"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"5.5851098102"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"270.0557747861"	"510.4741449432"	"560.7045791229"
""	""	""	""	""	"565.8328"	""	""	""	"18.82"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"13.3268279558"	"24.7608498736"
""	""	""	""	""	"566.207"	""	""	""	"13.92"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"1043.7459840393"	"926.1052307463"	"1111.4702942085"	"4604.2462818909"	"4020.9994555664"	"4153.4992037964"	"0"	"0"	"0"	"0"	"0"	"0"
""	""	""	""	""	"566.2094"	""	""	""	"15.64"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"184.7989120483"	"109.5950862408"	"107.6978876686"	"938.4388757324"	"670.9859436798"	"782.7970442963"	"0"	"0"	"0"	"26.1129136213"	"0"	"0"
""	""	""	""	""	"566.2885"	""	""	""	"12.86"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"1861.0649712265"	"1594.4438880301"	"1557.0988292813"	"1168.1495576716"	"1061.7193567467"	"1039.6205496216"	"0"	"0"	"0"	"0"	"93.8926060295"	"6.7892378342"
""	""	""	""	""	"566.3465"	""	""	""	"13.53"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"244.171150198"	"283.1985320187"	"104.5502917612"	"43.1456002553"	"129.7092368698"	"185.0245011997"
""	""	""	""	""	"567.2111"	""	""	""	"7.74"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"99.2055949283"	"120.0644655943"	"181.8108256674"	"8209.8162963495"	"9355.8284350205"	"12066.2057384062"	"0"	"0"	"0"	"741.2246706295"	"408.7954824066"	"537.1737382762"
""	""	""	""	""	"567.3528"	""	""	""	"9.06"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"24.6798166823"	"20.5503958559"	"12.6109002495"	"3727.9068825062"	"3396.8958300082"	"4322.9321514559"
""	""	""	""	""	"569.1691"	""	""	""	"14.29"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"21.1546129417"	"23.3673957014"	"0"	"0"	"0"	"0"
""	""	""	""	""	"569.2068"	""	""	""	"6.77"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"2970.6907106018"	"3362.4365148735"	"3623.9411784363"	"1400.4221489143"	"1345.3277142334"	"1505.4840185547"	"0"	"0"	"0"	"0"	"0"	"0"
""	""	""	""	""	"569.2079"	""	""	""	"5.93"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"169.2424459267"	"142.5481857681"	"162.3714910889"	"27.4410409951"	"29.747168994"	"27.06975214"	"53.5977231169"	"0"	"0"	"0"	"0"	"0"
""	""	""	""	""	"569.2217"	""	""	""	"18.58"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"55.5685703659"	"39.006789937"	"35.1771164119"	"0"	"0"	"0"	"0"	"0"	"0"
""	""	""	""	""	"569.2576"	""	""	""	"13.03"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1527.9420860799"	"1336.726903712"	"1131.5321457927"
""	""	""	""	""	"569.2835"	""	""	""	"11.77"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"30.1154814355"	"0"	"3.0409589371"
""	""	""	""	""	"569.2952"	""	""	""	"9.78"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"138.6331893969"	"129.4311562729"	"161.1737342946"
""	""	""	""	""	"569.3695"	""	""	""	"10.06"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"26.8749946165"	"17.5554348699"	"21.6078192059"
""	""	""	""	""	"570.1824"	""	""	""	"6.88"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"74.3523191071"	"103.3258361816"	"84.0768253899"	"0"	"0"	"0"	"0"	"0"	"0"
""	""	""	""	""	"570.2334"	""	""	""	"10.54"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"222.4001970037"	"201.9791294956"	"144.5777307733"
""	""	""	""	""	"570.2552"	""	""	""	"15.46"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"13.5154913902"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"128.6573248482"	"110.6756012472"	"142.8565712102"
""	""	""	""	""	"570.2955"	""	""	""	"9.01"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"86.0484693146"	"83.8456475544"	"70.1542470551"	"1105.9316754055"	"1221.765466156"	"1730.2250790405"	"0"	"0"	"0"	"0"	"0"	"0"
""	""	""	""	""	"571.1096"	""	""	""	"5.06"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"28.8966622782"	"16.0927672291"	"0"	"0"	"0"
""	""	""	""	""	"571.1573"	""	""	""	"5.95"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"8.2431654871"	"0"	"8.4237880552"	"49.5452549362"	"55.2709408569"	"68.3907741165"	"13.2683521104"	"0"	"0"	"0"	"0"	"0"
""	""	""	""	""	"571.3617"	""	""	""	"16.48"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"128.5127061081"	"51.6340343857"	"175.1862748909"	"0"	"0"	"0"	"56.8075629187"	"9.0582250746"	"0"
""	""	""	""	""	"571.3624"	""	""	""	"17.36"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"9.8684143078"	"0"	"0"	"474.9732363129"	"106.6175384903"	"851.7793179321"	"0"	"0"	"0"	"79.1314974165"	"30.4336540095"	"49.5503196494"
""	""	""	""	""	"571.4002"	""	""	""	"16.13"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"272.086417675"	"149.205653553"	"126.8482604027"	"0"	"0"	"0"	"0"	"0"	"0"
""	""	""	""	""	"572.1974"	""	""	""	"5.96"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"113.7544945908"	"119.5112722778"	"126.2768535113"	"39.2940605307"	"24.2865061617"	"25.0527101135"	"14.593763411"	"12.6589075947"	"0"	"0"	"0"	"0"
""	""	""	""	""	"572.2576"	""	""	""	"12.23"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"204.6456069565"	"197.9612336731"	"154.3036072159"	"0"	"0"	"0"	"29.5941041327"	"25.393931427"	"46.3964740133"
""	""	""	""	""	"572.3453"	""	""	""	"11.72"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"39.4387997119"	"46.0657680448"	"57.6078737442"
""	""	""	""	""	"573.1769"	""	""	""	"11.36"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"99.9728117259"	"5.9754532375"	"0"
""	""	""	""	""	"573.2328"	""	""	""	"9.7"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"28.7620240927"	"77.4040794373"	"97.819448452"	"500.7237722778"	"852.2382304382"	"662.2627603149"	"0"	"0"	"0"	"0"	"0"	"0"
""	""	""	""	""	"573.253"	""	""	""	"7.21"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"251.246953361"	"292.7847356892"	"347.9383005798"	"185.8944405365"	"194.4112319946"	"315.5169039536"	"0"	"0"	"0"	"0"	"0"	"15.5942146579"
""	""	""	""	""	"573.2907"	""	""	""	"10.6"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"59.0317164803"	"59.3512116102"	"36.2095036364"
""	""	""	""	""	"573.3276"	""	""	""	"11.27"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"33.757301836"	"64.5826474957"	"38.1941279531"
""	""	""	""	""	"573.3308"	""	""	""	"15.63"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"315.437696054"	"270.7892637086"	"155.6327969289"	"509.4769098663"	"341.122526722"	"461.8576242447"	"104.1800701201"	"84.9539825821"	"76.8078148603"	"2972.530299174"	"1614.3875217692"	"1598.6604873657"
""	""	""	""	""	"574.0376"	""	""	""	"11.75"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"39.0303493643"	"32.6200235724"	"50.2477319574"	"0"	"0"	"0"	"59.0769098282"	"40.7459360456"	"75.0549339008"	"34.8512855752"	"43.9759093587"	"40.4708279943"
""	""	""	""	""	"574.2843"	""	""	""	"8.55"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"25.4443061463"	"36.7725105643"	"10.0007281538"
""	""	""	""	""	"575.2483"	""	""	""	"9.95"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"1826.7519152832"	"1718.4332214356"	"2566.6089001465"	"0"	"0"	"0"	"0"	"0"	"0"
""	""	""	""	""	"575.2494"	""	""	""	"7.66"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"984.1968721581"	"4166.7623273516"	"4352.7694126892"	"0"	"0"	"0"	"762.0594949627"	"105.6782789745"	"99.4552539825"
""	""	""	""	""	"575.2503"	""	""	""	"9.14"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"4335.6"	"4341.3"	"4795.9"	"5625.1"	"5218.4"	"5837.9"	"0"	"0"	"13"	"43.5"	"18.1"	"25.5"
""	""	""	""	""	"575.2506"	""	""	""	"8.42"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"53.6331484485"	"52.5429731393"	"371.8974322748"	"5040.7105326843"	"1959.8550097656"	"1963.888327713"	"16.8446209049"	"43.9123548985"	"0"	"23.520418183"	"31.490359087"	"10.9931259024"
""	""	""	""	""	"575.2685"	""	""	""	"14.27"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"572.8606051636"	"270.420297699"	"531.7355667114"	"0"	"0"	"0"	"0"	"0"	"0"
""	""	""	""	""	"575.2688"	""	""	""	"6.29"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"186.9479782569"	"229.4505051321"	"290.5281828451"	"416.6129211426"	"470.0027009869"	"676.1499431968"	"0"	"0"	"0"	"0"	"0"	"0"
""	""	""	""	""	"575.2729"	""	""	""	"7.49"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"490.5527974192"	"624.6090203794"
""	""	""	""	""	"575.3322"	""	""	""	"15.64"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"6.4852511418"	"0"	"311.4643916957"	"151.5671434402"	"180.4354509036"
""	""	""	""	""	"575.3937"	""	""	""	"19.14"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"34.6975439453"	"18.4700056458"	"37.870874052"	"0"	"0"	"0"	"0"	"7.4812486696"	"7.5397626527"
""	""	""	""	""	"576.0348"	""	""	""	"11.78"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"42.2367150927"	"21.3239273882"	"34.6318308401"	"0"	"0"	"0"	"48.1347705984"	"51.9817108679"	"64.718138628"	"22.0899678771"	"43.7030773067"	"40.578445495"
""	""	""	""	""	"576.3912"	""	""	""	"6.77"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"252.2209814453"	"309.9949838924"	"369.1402075148"	"0"	"0"	"0"	"943.004848423"	"869.3631492805"	"384.9297604752"	"0"	"0"	"0"
""	""	""	""	""	"577.1755"	""	""	""	"4.79"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"6.2339976549"	"0.8900742936"	"4.8970180392"	"179.6732456779"	"194.6286836433"	"119.3481844139"	"326.3733080292"	"318.831424226"	"290.6588615672"
